,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
5728,SBSTC-BURDWAN - KARUNAMOYEE - 14:10 (BWN DEPOT) - 56,Non AC Seater (2+3),14:10,16:40,02h 30m,INR 100,40 Seats available,"4.4
116",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5729,SBSTC-BURDWAN - KOLKATA - 14:30 (BWN DEPOT) - 30,Non AC Seater (2+3),14:30,16:30,02h 00m,INR 95,51 Seats available,"3.8
50",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5730,SBSTC-BURDWAN - KARUNAMOYEE - 15:10 (BWN DEPOT) - 57,Non AC Seater (2+3),15:10,17:40,02h 30m,INR 100,50 Seats available,"4.4
131",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5731,SBSTC-BURDWAN - KOLKATA - 15:25 (BWN DEPOT) - 33,Non AC Seater (2+3),15:25,17:25,02h 00m,INR 95,50 Seats available,"3.6
72",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5732,SBSTC-BURDWAN - KARUNAMOYEE - A/C - 15:45 (BWN DEPOT) - 1673,AC Seater (2+2),15:45,18:15,02h 30m,INR 200,11 Seats available,"4.2
158",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5733,SBSTC-BURDWAN - KOLKATA - 16:00 (BWN DEPOT) - 39,Non AC Seater (2+3),16:00,18:00,02h 00m,INR 95,52 Seats available,"3.8
40",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5734,SBSTC-BURDWAN - KARUNAMOYEE - 16:10 (BWN DEPOT) - 58,Non AC Seater (2+3),16:10,18:40,02h 30m,INR 100,49 Seats available,"4.3
149",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5735,SBSTC-BURDWAN - KARUNAMOYEE - 16:45 (BWN DEPOT) - 59,Non AC Seater (2+3),16:45,19:15,02h 30m,INR 100,52 Seats available,"3.9
104",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5736,SBSTC-BURDWAN - KOLKATA - 17:00 (BWN DEPOT) - 41,Non AC Seater (2+3),17:00,19:00,02h 00m,INR 95,52 Seats available,"4.0
98",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5737,SBSTC-BURDWAN - KARUNAMOYEE - 17:30 (BWN DEPOT) - 60,Non AC Seater (2+3),17:30,20:00,02h 30m,INR 100,52 Seats available,"3.9
140",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5738,SBSTC-BURDWAN - KARUNAMOYEE - 18:30 (BWN DEPOT) - 61,Non AC Seater (2+3),18:30,21:00,02h 30m,INR 100,52 Seats available,"3.9
77",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5739,Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),03:00,06:00,03h 00m,380,38 Seats available,3.8,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5740,Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),07:15,09:20,02h 05m,INR 429,40 Seats available,"4.8
39",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5741,Greenline,Volvo A/C Seater (2+2),07:35,09:45,02h 10m,INR 429,26 Seats available,"4.4
23",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5742,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:40,10:00,02h 20m,INR 429,45 Seats available,"3.3
44",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5743,Greenline (Karunamoyee),Volvo A/C Seater (2+2),07:55,10:15,02h 20m,INR 429,30 Seats available,"4.4
8",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5744,Express Line,Volvo 9600 A/C Seater (2+2),08:05,10:00,01h 55m,INR 429,41 Seats available,"3.8
34",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5745,Greenline (Karunamoyee),Volvo A/C Seater (2+2),08:50,11:50,03h 00m,INR 429,33 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5746,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),09:00,11:30,02h 30m,INR 429,35 Seats available,"3.5
26",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5747,Express Line (Karunamoyee),Volvo A/C Seater (2+2),09:40,12:30,02h 50m,INR 429,41 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5748,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),09:45,12:45,03h 00m,INR 429,43 Seats available,"3.9
23",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5749,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),10:40,13:30,02h 50m,INR 429,35 Seats available,"4.4
28",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5750,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),10:45,13:45,03h 00m,INR 429,43 Seats available,"3.8
22",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5751,Greenline (Karunamoyee),Volvo A/C Seater (2+2),11:00,14:00,03h 00m,INR 429,31 Seats available,"4.5
17",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5752,Express Line,Volvo A/C Seater (2+2),11:40,14:30,02h 50m,INR 429,41 Seats available,"4.8
15",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5753,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),11:55,14:45,02h 50m,INR 429,17 Seats available,3.7,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5754,Greenline,Volvo A/C Seater (2+2),12:30,15:30,03h 00m,INR 429,31 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5755,Greenline (Karunamoyee),Volvo A/C Seater (2+2),13:00,15:50,02h 50m,INR 429,31 Seats available,"3.7
16",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5756,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:45,16:30,02h 45m,INR 429,45 Seats available,"4.4
61",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5757,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:05,16:45,02h 40m,INR 429,33 Seats available,"4.6
31",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5758,Greenline (Karunamoyee),Volvo A/C Seater (2+2),14:10,17:10,03h 00m,INR 429,31 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5759,Greenline,Volvo A/C Seater (2+2),14:25,17:20,02h 55m,INR 429,31 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5760,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:55,17:45,02h 50m,INR 429,45 Seats available,"4.5
58",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5761,Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),15:20,18:10,02h 50m,INR 429,40 Seats available,"4.4
59",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5762,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:20,18:00,02h 40m,INR 429,34 Seats available,"4.4
40",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5763,Greenline,Volvo A/C Seater (2+2),16:00,18:50,02h 50m,INR 429,31 Seats available,"4.6
19",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5764,Express Line,Volvo 9600 A/C Seater (2+2),16:10,19:00,02h 50m,INR 429,45 Seats available,"4.4
31",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5765,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:30,19:20,02h 50m,INR 429,35 Seats available,"4.1
27",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5766,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:40,19:30,02h 50m,INR 429,31 Seats available,"4.2
38",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5767,Greenline,Volvo A/C Seater (2+2),17:00,19:50,02h 50m,INR 429,31 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5768,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:00,20:00,03h 00m,INR 429,44 Seats available,"3.9
89",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5769,Express Line (Karunamoyee),Volvo A/C Seater (2+2),17:30,20:25,02h 55m,INR 429,37 Seats available,4.4,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5770,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),17:40,20:30,02h 50m,INR 429,34 Seats available,"3.9
40",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5771,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:45,20:45,03h 00m,INR 429,45 Seats available,"3.0
29",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5772,Greenline (Karunamoyee),Volvo A/C Seater (2+2),18:30,21:20,02h 50m,INR 429,30 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5773,Express Line,Volvo A/C Seater (2+2),19:40,22:50,03h 10m,INR 429,41 Seats available,"4.0
23",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5774,ASHIRWAD BUS SERVICE PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:55,04:05,04h 10m,INR 350,15 Seats available,3.5,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5775,Suman sabir,Non AC Seater (2+3),06:40,09:20,02h 40m,INR 111,54 Seats available,1.2,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5776,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:00,09:20,02h 20m,INR 429,45 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5777,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),07:10,09:30,02h 20m,INR 429,45 Seats available,"2.3
12",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5778,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),08:15,10:30,02h 15m,INR 429,25 Seats available,"2.8
40",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5779,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),11:45,14:40,02h 55m,INR 429,18 Seats available,"2.9
26",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5780,Suman sabir,Non AC Seater (2+3),13:15,16:00,02h 45m,INR 111,54 Seats available,1.2,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5781,Suman sabir,Non AC Seater (2+3),13:30,16:00,02h 30m,INR 111,61 Seats available,1.2,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5782,Greenline,Volvo A/C Seater (2+2),18:10,21:00,02h 50m,INR 429,31 Seats available,"1.8
4",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5783,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),18:55,21:35,02h 40m,INR 429,45 Seats available,"2.8
35",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5784,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),19:15,22:00,02h 45m,INR 429,35 Seats available,"2.6
23",https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5785,Pammi Travels,Non A/C Seater / Sleeper (2+1),03:29,06:00,02h 31m,570,54 Seats available,3.7,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5786,Pammi Travels,A/C Sleeper (2+1),03:30,06:30,03h 00m,1520,36 Seats available,3.7,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5787,Pammi Travels,A/C Sleeper (2+1),03:59,06:30,02h 31m,1140,36 Seats available,3.7,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5788,Fast Track Tours And Travels,NON A/C Seater / Sleeper (2+2),20:00,04:00,08h 00m,INR 3200,31 Seats available,2.5,https://www.redbus.in/bus-tickets/burdwan-to-kolkata,Burdwan to Kolkata
5789,SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817,Non AC Seater (2+3),05:20,00:00,18h 40m,INR 110,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5790,SBSTC-KOLKATA - ASANSOL - L/S - 06:00 (HOWRAH DEPOT) - 264,Non AC Seater (2+3),06:00,08:00,02h 00m,INR 95,52 Seats available,"2.6
15",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5791,SBSTC-KARUNAMOYEE - BURDWAN - 06:30 (BWN DEPOT) - 104,Non AC Seater (2+3),06:30,08:30,02h 00m,INR 100,45 Seats available,"4.4
153",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5792,SBSTC-KARUNAMOYEE - BURDWAN - 07:15 (BWN DEPOT) - 105,Non AC Seater (2+3),07:15,09:15,02h 00m,INR 100,43 Seats available,"4.2
165",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5793,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,09:25,02h 00m,INR 95,52 Seats available,"3.0
15",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5794,SBSTC-KARUNAMOYEE - BURDWAN - 07:45 (BWN DEPOT) - 456,Non AC Seater (2+3),07:45,09:45,02h 00m,INR 100,46 Seats available,"4.1
126",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5795,SBSTC-KOLKATA - BURDWAN - 08:15 (BWN DEPOT) - 64,Non AC Seater (2+3),08:15,10:15,02h 00m,INR 95,52 Seats available,"3.8
49",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5796,SBSTC-KARUNAMOYEE - BURDWAN - 08:30 (BWN DEPOT) - 106,Non AC Seater (2+3),08:30,10:30,02h 00m,INR 100,52 Seats available,"3.8
100",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5797,SBSTC-KUDGHAT - RAMPURHAT - VIA - PANAGARH - 07:15 (RPH - 2742,Non AC Seater (2+3),08:30,10:30,02h 00m,INR 95,52 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5798,SBSTC-KOLKATA - BURDWAN - 08:45 (BWN DEPOT) - 66,Non AC Seater (2+3),08:45,10:45,02h 00m,INR 95,52 Seats available,"4.3
33",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5799,SBSTC-KARUNAMOYEE - BURDWAN - 09:00 (BWN DEPOT) - 107,Non AC Seater (2+3),09:00,11:00,02h 00m,INR 100,52 Seats available,"3.8
114",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5800,SBSTC-KOLKATA - BURDWAN - 09:10 (BWN DEPOT) - 67,Non AC Seater (2+3),09:10,11:10,02h 00m,INR 95,52 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5801,SBSTC-KOLKATA - HARISHPUR - VIA - SURI - 09:30 (BEL DEPO - 1152,Non AC Seater (2+3),09:30,11:45,02h 15m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5802,SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),09:30,11:30,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5803,SBSTC-KOLKATA - BURDWAN - 09:50 (BWN DEPOT) - 70,Non AC Seater (2+3),09:50,11:50,02h 00m,INR 95,52 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5804,SBSTC-KOLKATA - BURDWAN - 10:05 (BWN DEPOT) - 1055,Non AC Seater (2+3),10:05,12:05,02h 00m,INR 95,52 Seats available,"4.2
20",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5805,SBSTC-KARUNAMOYEE - BURDWAN - 10:15 (BWN DEPOT) - 712,Non AC Seater (2+3),10:15,12:15,02h 00m,INR 100,52 Seats available,"3.7
71",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5806,SBSTC-KOLKATA - BURDWAN - 10:25 (BWN DEPOT) - 478,Non AC Seater (2+3),10:25,12:25,02h 00m,INR 95,51 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5807,SBSTC-KARUNAMOYEE - BURDWAN - 10:45 (BWN DEPOT) - 710,Non AC Seater (2+3),10:45,12:45,02h 00m,INR 100,52 Seats available,"3.7
50",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5808,SBSTC-KOLKATA - BURDWAN - 10:45 (BWN DEPOT) - 72,Non AC Seater (2+3),10:45,12:45,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5809,SBSTC-KOLKATA - BURDWAN - 11:05 (KALNA DEPOT) - 938,Non AC Seater (2+3),11:05,13:05,02h 00m,INR 95,52 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5810,SBSTC-KOLKATA - DURGAPUR - L/S - 11:20 (DGP DEPOT) - 758,Non AC Seater (2+3),11:20,13:20,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5811,SBSTC-KOLKATA - BURDWAN - 11:25 (BWN DEPOT) - 74,Non AC Seater (2+3),11:25,13:25,02h 00m,INR 95,52 Seats available,"4.6
13",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5812,SBSTC-KARUNAMOYEE - BURDWAN - 11:45 (BWN DEPOT) - 110,Non AC Seater (2+3),11:45,13:45,02h 00m,INR 100,52 Seats available,"3.8
55",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5813,SBSTC-KOLKATA - NANOOR - 11:55 (BWN DEPOT) - 1110,Non AC Seater (2+3),11:55,13:55,02h 00m,INR 95,52 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5814,SBSTC-KARUNAMOYEE - BURDWAN - A/C - 12:00 (BWN DEPOT) - 1634,AC Seater (2+2),12:00,14:00,02h 00m,INR 200,35 Seats available,"3.7
76",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5815,SBSTC-KARUNAMOYEE - SURI - 12:10 (Suri Depot) - 1366,Non AC Seater (2+3),12:10,14:10,02h 00m,INR 100,52 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5816,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 12:20 - 3010,Non AC Seater (2+3),12:20,14:20,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5817,SBSTC-KOLKATA - ASANSOL - L/S - 12:30 (ASANSOL DEPOT) - 252,Non AC Seater (2+3),12:30,14:30,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5818,SBSTC-KARUNAMOYEE - BURDWAN - 12:30 (BWN DEPOT) - 112,Non AC Seater (2+3),12:30,14:30,02h 00m,INR 100,51 Seats available,"4.6
40",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5819,SBSTC-KARUNAMOYEE - BURDWAN - 13:00 (KALNA DEPOT) - 113,Non AC Seater (2+3),13:00,15:00,02h 00m,INR 100,52 Seats available,"3.6
26",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5820,SBSTC-KARUNAMOYEE - BURDWAN - 13:30 (BWN DEPOT) - 114,Non AC Seater (2+3),13:30,15:30,02h 00m,INR 100,52 Seats available,"4.1
31",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5821,SBSTC-KARUNAMOYEE - BURDWAN - 14:00 (BWN DEPOT) - 457,Non AC Seater (2+3),14:00,16:00,02h 00m,INR 100,52 Seats available,"4.0
78",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5822,SBSTC-KOLKATA - BURDWAN - 14:00 (BWN DEPOT) - 83,Non AC Seater (2+3),14:00,16:00,02h 00m,INR 95,52 Seats available,"4.1
21",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5823,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,Non AC Seater (2+3),14:00,16:00,02h 00m,INR 95,52 Seats available,"1.4
9",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5824,SBSTC-KOLKATA - CHAKTA - 14:15 (KALNA DEPOT) - 1060,Non AC Seater (2+3),14:15,16:15,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5825,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,16:35,02h 00m,INR 95,52 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5826,SBSTC-KARUNAMOYEE - BURDWAN - 15:00 (BWN DEPOT) - 707,Non AC Seater (2+3),15:00,17:00,02h 00m,INR 100,52 Seats available,"4.1
59",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5827,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 15:10 - 2494,Non AC Seater (2+3),15:10,17:10,02h 00m,INR 95,52 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5828,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,17:15,02h 00m,INR 95,52 Seats available,"4.5
17",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5829,SBSTC-KARUNAMOYEE - BURDWAN - 15:30 (BWN DEPOT) - 116,Non AC Seater (2+3),15:30,17:30,02h 00m,INR 100,52 Seats available,"4.2
83",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5830,SBSTC-KARUNAMOYEE - BURDWAN - 16:00 (BWN DEPOT) - 117,Non AC Seater (2+3),16:00,18:00,02h 00m,INR 100,48 Seats available,"4.2
109",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5831,SBSTC-KOLKATA - BURDWAN - 16:00 (BWN DEPOT) - 88,Non AC Seater (2+3),16:00,18:00,02h 00m,INR 95,52 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5832,SBSTC-KOLKATA - KANDI - VIA - FUTISANKO - 16:25 (BWN D - 3968,Non AC Seater (2+3),16:25,18:25,02h 00m,INR 95,52 Seats available,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5833,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,18:35,02h 00m,INR 95,52 Seats available,"2.4
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5834,SBSTC-KOLKATA - KANDRA - 17:00 (BWN DEPOT) - 689,Non AC Seater (2+3),17:00,19:00,02h 00m,INR 95,52 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5835,SBSTC-KARUNAMOYEE - BURDWAN - 17:00 (BWN DEPOT) - 118,Non AC Seater (2+3),17:00,19:00,02h 00m,INR 100,49 Seats available,"3.6
103",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5836,SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769,Non AC Seater (2+3),17:00,19:00,02h 00m,INR 95,52 Seats available,"3.6
12",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5837,SBSTC-KARUNAMOYEE - BURDWAN - 17:30 (BWN DEPOT) - 465,Non AC Seater (2+3),17:30,19:30,02h 00m,INR 100,48 Seats available,"3.9
135",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5838,SBSTC-KOLKATA - DINANATHPUR - VIA - BURDWAN - 17:30 (BWN - 2952,Non AC Seater (2+3),17:30,19:30,02h 00m,INR 95,52 Seats available,"3.6
20",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5839,SBSTC-KOLKATA - BURDWAN - 18:15 (BWN DEPOT) - 96,Non AC Seater (2+3),18:15,20:15,02h 00m,INR 95,52 Seats available,"3.7
66",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5840,SBSTC-KARUNAMOYEE - BURDWAN - 18:15 (BWN DEPOT) - 119,Non AC Seater (2+3),18:15,20:15,02h 00m,INR 100,48 Seats available,"3.7
125",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
5841,SBSTC-KARUNAMOYEE - BURDWAN - A/C - 18:45 (BWN DEPOT) - 1674,AC Seater (2+2),18:45,20:45,02h 00m,INR 200,34 Seats available,"3.5
89",https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
